tourney_date,tourney_id,tourney_name,surface,player_id,player_name,player_rank,player_ioc,round,opponent_id,opponent_name,opponent_rank,opponent_ioc,tourney_winner
20160201,2016-0375,Montpellier,Hard,105227,Marin Cilic,13,CRO,R16,100644,Alexander Zverev,85,GER,no
20160208,2016-0407,Rotterdam,Hard,105227,Marin Cilic,13,CRO,QF,104259,Philipp Kohlschreiber,32,GER,no
20160215,2016-0496,Marseille,Hard,105227,Marin Cilic,12,CRO,F,106401,Nick Kyrgios,41,AUS,no
20160222,2016-M004,Acapulco,Hard,105227,Marin Cilic,12,CRO,R32,105992,Ryan Harrison,127,USA,no
20160307,2016-M006,Indian Wells Masters,Hard,105227,Marin Cilic,12,CRO,QF,105676,David Goffin,18,BEL,no
20160321,2016-M007,Miami Masters,Hard,105227,Marin Cilic,11,CRO,R32,104468,Gilles Simon,19,FRA,no
20160516,2016-0322,Geneva,Clay,105227,Marin Cilic,11,CRO,F,104527,Stanislas Wawrinka,4,SUI,no
20160523,2016-520,Roland Garros,Clay,105227,Marin Cilic,10,CRO,R128,105477,Marco Trungelliti,166,ARG,no
20160606,2016-0321,Stuttgart,Grass,105227,Marin Cilic,13,CRO,R16,103285,Radek Stepanek,129,CZE,no
20160613,2016-0311,London,Grass,105227,Marin Cilic,13,CRO,SF,104918,Andy Murray,2,GBR,no
20160627,2016-540,Wimbledon,Grass,105227,Marin Cilic,13,CRO,QF,103819,Roger Federer,3,SUI,no
20160725,2016-0421,Canada Masters,Hard,105227,Marin Cilic,12,CRO,R32,103333,Ivo Karlovic,27,CRO,no
20160808,2016-O16,Olympics,Hard,105227,Marin Cilic,14,CRO,R16,104792,Gael Monfils,11,FRA,no
20160829,2016-560,Us Open,Hard,105227,Marin Cilic,9,CRO,R32,106058,Jack Sock,27,USA,no
20161003,2016-0329,Tokyo,Hard,105227,Marin Cilic,11,CRO,SF,105676,David Goffin,14,BEL,no
20161010,2016-5014,Shanghai Masters,Hard,105227,Marin Cilic,11,CRO,R32,100644,Alexander Zverev,21,GER,no
20161031,2016-0352,Paris Masters,Hard,105227,Marin Cilic,10,CRO,SF,104545,John Isner,27,USA,no
20161114,2016-0605,London,Hard,105227,Marin Cilic,7,CRO,RR,104918,Andy Murray,1,GBR,no
20161114,2016-0605,London,Hard,105227,Marin Cilic,7,CRO,RR,104527,Stanislas Wawrinka,3,SUI,no
20161125,2016-M-DC-2016-WG-M-ARG-CRO-01,Davis Cup WG F: ARG vs CRO,Hard,105227,Marin Cilic,6,CRO,RR,105223,Juan Martin Del Potro,38,ARG,no
20160304,2016-M-DC-2016-WG-M-CRO-BEL-01,Davis Cup WG R1: CRO vs BEL,Clay,105227,Marin Cilic,12,CRO,RR,105676,David Goffin,16,BEL,no
20160715,2016-M-DC-2016-WG-M-USA-CRO-01,Davis Cup WG QF: USA vs CRO,Hard,105227,Marin Cilic,12,CRO,RR,106058,Jack Sock,26,USA,no
20160104,2016-0451,Doha,Hard,105373,Martin Klizan,43,SVK,R32,106378,Kyle Edmund,102,GBR,no
20160111,2016-M001,Sydney,Hard,105373,Martin Klizan,45,SVK,R32,111442,Jordan Thompson,149,AUS,no
20160118,2016-580,Australian Open,Hard,105373,Martin Klizan,43,SVK,R128,105138,Roberto Bautista Agut,21,ESP,no
20160201,2016-7434,Sofia,Hard,105373,Martin Klizan,44,SVK,SF,104678,Viktor Troicki,25,SRB,no
20160222,2016-0495,Dubai,Hard,105373,Martin Klizan,25,SVK,R32,106401,Nick Kyrgios,33,AUS,no
20160307,2016-M006,Indian Wells Masters,Hard,105373,Martin Klizan,28,SVK,R64,104269,Fernando Verdasco,65,ESP,no
20160523,2016-520,Roland Garros,Clay,105373,Martin Klizan,45,SVK,R128,106121,Taro Daniel,93,JPN,no
20160627,2016-540,Wimbledon,Grass,105373,Martin Klizan,48,SVK,R128,105062,Mikhail Kukushkin,57,KAZ,no
20160718,2016-0439,Umag,Clay,105373,Martin Klizan,28,SVK,R16,105413,Andrej Martin,124,SVK,no
20160829,2016-560,Us Open,Hard,105373,Martin Klizan,29,SVK,R128,104022,Mikhail Youzhny,61,RUS,no
20160919,2016-0341,Metz,Hard,105373,Martin Klizan,31,SVK,R32,103898,Julien Benneteau,238,FRA,no
20161003,2016-0329,Tokyo,Hard,105373,Martin Klizan,33,SVK,R32,105311,Joao Sousa,34,POR,no
20161010,2016-5014,Shanghai Masters,Hard,105373,Martin Klizan,33,SVK,R64,105449,Steve Johnson,24,USA,no
20161024,2016-0337,Vienna,Hard,105373,Martin Klizan,35,SVK,R32,104918,Andy Murray,2,GBR,no
20161031,2016-0352,Paris Masters,Hard,105373,Martin Klizan,35,SVK,R64,103917,Nicolas Mahut,41,FRA,no
20160222,2016-0495,Dubai,Hard,104022,Mikhail Youzhny,78,RUS,R32,104291,Malek Jaziri,121,TUN,no
20160307,2016-M006,Indian Wells Masters,Hard,104022,Mikhail Youzhny,76,RUS,R64,105138,Roberto Bautista Agut,17,ESP,no
20160321,2016-M007,Miami Masters,Hard,104022,Mikhail Youzhny,72,RUS,R64,105332,Benoit Paire,22,FRA,no
20160418,2016-0425,Barcelona,Clay,104022,Mikhail Youzhny,74,RUS,R32,104926,Fabio Fognini,31,ITA,no
20160425,2016-0308,Munich,Clay,104022,Mikhail Youzhny,76,RUS,R32,105064,Thomaz Bellucci,35,BRA,no
20160516,2016-0322,Geneva,Clay,104022,Mikhail Youzhny,77,RUS,R32,105449,Steve Johnson,35,USA,no
20160523,2016-520,Roland Garros,Clay,104022,Mikhail Youzhny,78,RUS,R128,104471,Ivan Dodig,77,CRO,no
20160606,2016-0321,Stuttgart,Grass,104022,Mikhail Youzhny,76,RUS,QF,106233,Dominic Thiem,7,AUT,no
20160620,2016-0741,Nottingham,Grass,104022,Mikhail Youzhny,73,RUS,R16,104180,Gilles Muller,41,LUX,no
20160627,2016-540,Wimbledon,Grass,104022,Mikhail Youzhny,70,RUS,R64,100644,Alexander Zverev,28,GER,no
20160711,2016-0414,Hamburg,Clay,104022,Mikhail Youzhny,63,RUS,R32,105952,Renzo Olivo,153,ARG,no
20160718,2016-0314,Gstaad,Clay,104022,Mikhail Youzhny,66,RUS,QF,104460,Dustin Brown,99,GER,no
20160725,2016-0421,Canada Masters,Hard,104022,Mikhail Youzhny,61,RUS,R32,104527,Stanislas Wawrinka,5,SUI,no
20160815,2016-M024,Cincinnati Masters,Hard,104022,Mikhail Youzhny,68,RUS,R32,105453,Kei Nishikori,7,JPN,no
20160822,2016-6242,Winston-Salem,Hard,104022,Mikhail Youzhny,63,RUS,R32,105723,Andrey Kuznetsov,42,RUS,no
20160829,2016-560,Us Open,Hard,104022,Mikhail Youzhny,61,RUS,R32,104925,Novak Djokovic,1,SRB,no
20160919,2016-0568,St.Petersburg,Hard,104022,Mikhail Youzhny,53,RUS,QF,100644,Alexander Zverev,27,GER,no
20161010,2016-5014,Shanghai Masters,Hard,104022,Mikhail Youzhny,51,RUS,R64,104597,Nicolas Almagro,45,ESP,no
20161017,2016-7485,Antwerp,Hard,104022,Mikhail Youzhny,49,RUS,R32,105526,Jan Lennard Struff,98,GER,no
20161024,2016-0328,Basel,Hard,104022,Mikhail Youzhny,51,RUS,R32,105227,Marin Cilic,12,CRO,no
20160118,2016-580,Australian Open,Hard,105683,Milos Raonic,14,CAN,SF,104918,Andy Murray,2,GBR,no
20160307,2016-M006,Indian Wells Masters,Hard,105683,Milos Raonic,14,CAN,F,104925,Novak Djokovic,1,SRB,no
20160321,2016-M007,Miami Masters,Hard,105683,Milos Raonic,12,CAN,QF,106401,Nick Kyrgios,26,AUS,no
20160411,2016-0410,Monte Carlo Masters,Clay,105683,Milos Raonic,12,CAN,QF,104918,Andy Murray,2,GBR,no
20160502,2016-M021,Madrid Masters,Clay,105683,Milos Raonic,10,CAN,QF,104925,Novak Djokovic,1,SRB,no
20160509,2016-M009,Rome Masters,Clay,105683,Milos Raonic,10,CAN,R32,106401,Nick Kyrgios,20,AUS,no
20160523,2016-520,Roland Garros,Clay,105683,Milos Raonic,9,CAN,R16,105077,Albert Ramos,55,ESP,no
20160613,2016-0311,London,Grass,105683,Milos Raonic,9,CAN,F,104918,Andy Murray,2,GBR,no
20160627,2016-540,Wimbledon,Grass,105683,Milos Raonic,7,CAN,F,104918,Andy Murray,2,GBR,no
20160725,2016-0421,Canada Masters,Hard,105683,Milos Raonic,7,CAN,QF,104792,Gael Monfils,14,FRA,no
20160815,2016-M024,Cincinnati Masters,Hard,105683,Milos Raonic,6,CAN,SF,104918,Andy Murray,2,GBR,no
20160829,2016-560,Us Open,Hard,105683,Milos Raonic,6,CAN,R64,105992,Ryan Harrison,120,USA,no
20160919,2016-0568,St.Petersburg,Hard,105683,Milos Raonic,6,CAN,R16,104022,Mikhail Youzhny,53,RUS,no
20161003,2016-M015,Beijing,Hard,105683,Milos Raonic,6,CAN,SF,105777,Grigor Dimitrov,20,BUL,no
20161010,2016-5014,Shanghai Masters,Hard,105683,Milos Raonic,6,CAN,R16,106058,Jack Sock,25,USA,no
20161024,2016-0328,Basel,Hard,105683,Milos Raonic,4,CAN,R32,105575,Ricardas Berankis,91,LTU,no
20161031,2016-0352,Paris Masters,Hard,105683,Milos Raonic,5,CAN,SF,104918,Andy Murray,2,GBR,no
20161114,2016-0605,London,Hard,105683,Milos Raonic,4,CAN,SF,104918,Andy Murray,1,GBR,no
20161114,2016-0605,London,Hard,105683,Milos Raonic,4,CAN,RR,104925,Novak Djokovic,2,SRB,no
20160118,2016-580,Australian Open,Hard,106401,Nick Kyrgios,30,AUS,R32,104607,Tomas Berdych,6,CZE,no
20160222,2016-0495,Dubai,Hard,106401,Nick Kyrgios,33,AUS,SF,104527,Stanislas Wawrinka,4,SUI,no
20160307,2016-M006,Indian Wells Masters,Hard,106401,Nick Kyrgios,27,AUS,R64,105077,Albert Ramos,49,ESP,no
20160321,2016-M007,Miami Masters,Hard,106401,Nick Kyrgios,26,AUS,SF,105453,Kei Nishikori,6,JPN,no
20160425,2016-7290,Estoril,Clay,106401,Nick Kyrgios,20,AUS,SF,104597,Nicolas Almagro,71,ESP,no
20160502,2016-M021,Madrid Masters,Clay,106401,Nick Kyrgios,21,AUS,QF,105453,Kei Nishikori,6,JPN,no
20160509,2016-M009,Rome Masters,Clay,106401,Nick Kyrgios,20,AUS,R16,104745,Rafael Nadal,5,ESP,no
20160523,2016-520,Roland Garros,Clay,106401,Nick Kyrgios,19,AUS,R32,104755,Richard Gasquet,12,FRA,no
20160613,2016-0311,London,Grass,106401,Nick Kyrgios,19,AUS,R32,105683,Milos Raonic,9,CAN,no
20160627,2016-540,Wimbledon,Grass,106401,Nick Kyrgios,18,AUS,R16,104918,Andy Murray,2,GBR,no
20160725,2016-0421,Canada Masters,Hard,106401,Nick Kyrgios,19,AUS,R64,133430,Denis Shapovalov,370,CAN,no
20160815,2016-M024,Cincinnati Masters,Hard,106401,Nick Kyrgios,16,AUS,R32,106432,Borna Coric,49,CRO,no
20160829,2016-560,Us Open,Hard,106401,Nick Kyrgios,16,AUS,R32,105011,Illya Marchenko,63,UKR,no
20160926,2016-7581,Chengdu,Hard,106401,Nick Kyrgios,15,AUS,R16,104731,Kevin Anderson,45,RSA,no
20161010,2016-5014,Shanghai Masters,Hard,106401,Nick Kyrgios,14,AUS,R32,104999,Mischa Zverev,110,GER,no
20160104,2016-0891,Chennai,Hard,104597,Nicolas Almagro,73,ESP,R32,105302,Ante Pavic,449,CRO,no
20160118,2016-580,Australian Open,Hard,104597,Nicolas Almagro,73,ESP,R64,106233,Dominic Thiem,20,AUT,no
20160208,2016-0506,Buenos Aires,Clay,104597,Nicolas Almagro,72,ESP,F,106233,Dominic Thiem,19,AUT,no
20160215,2016-M052,Rio de Janeiro,Clay,104597,Nicolas Almagro,53,ESP,R16,104745,Rafael Nadal,5,ESP,no
20160222,2016-0533,Sao Paulo,Clay,104597,Nicolas Almagro,50,ESP,R32,106329,Thiago Monteiro,278,BRA,no
20160307,2016-M006,Indian Wells Masters,Hard,104597,Nicolas Almagro,61,ESP,R128,105438,Inigo Cervantes Huegun,59,ESP,no
20160404,2016-0360,Marrakech,Clay,104597,Nicolas Almagro,62,ESP,R16,104198,Guillermo Garcia Lopez,38,ESP,no
20160411,2016-0410,Monte Carlo Masters,Clay,104597,Nicolas Almagro,64,ESP,R64,104755,Richard Gasquet,10,FRA,no
20160418,2016-0425,Barcelona,Clay,104597,Nicolas Almagro,66,ESP,R64,104559,Teymuraz Gabashvili,54,RUS,no
20160502,2016-M021,Madrid Masters,Clay,104597,Nicolas Almagro,48,ESP,R64,106432,Borna Coric,40,CRO,no
20160523,2016-520,Roland Garros,Clay,104597,Nicolas Almagro,49,ESP,R32,105676,David Goffin,13,BEL,no
20160627,2016-540,Wimbledon,Grass,104597,Nicolas Almagro,47,ESP,R64,104797,Denis Istomin,116,UZB,no
20160711,2016-0414,Hamburg,Clay,104597,Nicolas Almagro,44,ESP,R16,103908,Paul Henri Mathieu,66,FRA,no
20160718,2016-0439,Umag,Clay,104597,Nicolas Almagro,45,ESP,R32,106000,Damir Dzumhur,81,BIH,no
20160808,2016-7480,Los Cabos,Hard,104597,Nicolas Almagro,48,ESP,QF,105583,Dusan Lajovic,72,SRB,no
20160815,2016-M024,Cincinnati Masters,Hard,104597,Nicolas Almagro,47,ESP,R64,111577,Jared Donaldson,122,USA,no
20160829,2016-560,Us Open,Hard,104597,Nicolas Almagro,48,ESP,R32,104792,Gael Monfils,12,FRA,no
20160919,2016-0341,Metz,Hard,104597,Nicolas Almagro,48,ESP,R32,105376,Peter Gojowczyk,209,GER,no
20161010,2016-5014,Shanghai Masters,Hard,104597,Nicolas Almagro,45,ESP,R32,106298,Lucas Pouille,16,FRA,no
20161017,2016-0429,Stockholm,Hard,104597,Nicolas Almagro,41,ESP,R16,105223,Juan Martin Del Potro,63,ARG,no
20161024,2016-0337,Vienna,Hard,104597,Nicolas Almagro,43,ESP,R32,106000,Damir Dzumhur,92,BIH,no
20161031,2016-0352,Paris Masters,Hard,104597,Nicolas Almagro,44,ESP,R64,104180,Gilles Muller,34,LUX,no
20160104,2016-M020,Brisbane,Hard,103917,Nicolas Mahut,71,FRA,R32,106071,Bernard Tomic,18,AUS,no
20160111,2016-M001,Sydney,Hard,103917,Nicolas Mahut,71,FRA,QF,104678,Viktor Troicki,22,SRB,no
20160118,2016-580,Australian Open,Hard,103917,Nicolas Mahut,63,FRA,R64,104792,Gael Monfils,25,FRA,no
20160201,2016-0375,Montpellier,Hard,103917,Nicolas Mahut,54,FRA,R32,105526,Jan Lennard Struff,108,GER,no
20160208,2016-0407,Rotterdam,Hard,103917,Nicolas Mahut,54,FRA,SF,105373,Martin Klizan,43,SVK,no
20160215,2016-0496,Marseille,Hard,103917,Nicolas Mahut,40,FRA,R32,104672,Vincent Millot,196,FRA,no
20160307,2016-M006,Indian Wells Masters,Hard,103917,Nicolas Mahut,44,FRA,R64,104755,Richard Gasquet,10,FRA,no
20160321,2016-M007,Miami Masters,Hard,103917,Nicolas Mahut,42,FRA,R128,105147,Tatsuma Ito,120,JPN,no
20160411,2016-0410,Monte Carlo Masters,Clay,103917,Nicolas Mahut,48,FRA,R64,106298,Lucas Pouille,82,FRA,no
20160502,2016-M021,Madrid Masters,Clay,103917,Nicolas Mahut,49,FRA,R64,105311,Joao Sousa,35,POR,no
20160509,2016-M009,Rome Masters,Clay,103917,Nicolas Mahut,48,FRA,R32,105064,Thomaz Bellucci,37,BRA,no
20160523,2016-520,Roland Garros,Clay,103917,Nicolas Mahut,44,FRA,R64,104719,Marcel Granollers,56,ESP,no
20160613,2016-0311,London,Grass,103917,Nicolas Mahut,51,FRA,R32,104918,Andy Murray,2,GBR,no
20160627,2016-540,Wimbledon,Grass,103917,Nicolas Mahut,51,FRA,R16,105023,Sam Querrey,41,USA,no
20160815,2016-M024,Cincinnati Masters,Hard,103917,Nicolas Mahut,42,FRA,R32,105216,Yuichi Sugita,102,JPN,no
20160829,2016-560,Us Open,Hard,103917,Nicolas Mahut,42,FRA,R32,105453,Kei Nishikori,7,JPN,no
20160919,2016-0341,Metz,Hard,103917,Nicolas Mahut,40,FRA,QF,105676,David Goffin,14,BEL,no
20161017,2016-7485,Antwerp,Hard,103917,Nicolas Mahut,40,FRA,R32,106043,Diego Sebastian Schwartzman,77,ARG,no
20161024,2016-0328,Basel,Hard,103917,Nicolas Mahut,41,FRA,R32,103893,Paolo Lorenzi,38,ITA,no
20161031,2016-0352,Paris Masters,Hard,103917,Nicolas Mahut,41,FRA,R32,105676,David Goffin,12,BEL,no
20160222,2016-0495,Dubai,Hard,104925,Novak Djokovic,1,SRB,QF,103852,Feliciano Lopez,24,ESP,no
20160411,2016-0410,Monte Carlo Masters,Clay,104925,Novak Djokovic,1,SRB,R32,106210,Jiri Vesely,55,CZE,no
20160509,2016-M009,Rome Masters,Clay,104925,Novak Djokovic,1,SRB,F,104918,Andy Murray,3,GBR,no
20160627,2016-540,Wimbledon,Grass,104925,Novak Djokovic,1,SRB,R32,105023,Sam Querrey,41,USA,no
20160808,2016-O16,Olympics,Hard,104925,Novak Djokovic,1,SRB,R64,105223,Juan Martin Del Potro,141,ARG,no
20160829,2016-560,Us Open,Hard,104925,Novak Djokovic,1,SRB,F,104527,Stanislas Wawrinka,3,SUI,no
20161010,2016-5014,Shanghai Masters,Hard,104925,Novak Djokovic,1,SRB,SF,105138,Roberto Bautista Agut,19,ESP,no
20161031,2016-0352,Paris Masters,Hard,104925,Novak Djokovic,1,SRB,QF,105227,Marin Cilic,10,CRO,no
20161114,2016-0605,London,Hard,104925,Novak Djokovic,2,SRB,F,104918,Andy Murray,1,GBR,no
20160104,2016-0451,Doha,Hard,105807,Pablo Carreno Busta,67,ESP,R32,104745,Rafael Nadal,5,ESP,no
20160118,2016-580,Australian Open,Hard,105807,Pablo Carreno Busta,68,ESP,R128,106401,Nick Kyrgios,30,AUS,no
20160201,2016-7161,Quito,Clay,105807,Pablo Carreno Busta,67,ESP,QF,105064,Thomaz Bellucci,35,BRA,no
20160208,2016-0506,Buenos Aires,Clay,105807,Pablo Carreno Busta,64,ESP,R32,106233,Dominic Thiem,19,AUT,no
20160215,2016-M052,Rio de Janeiro,Clay,105807,Pablo Carreno Busta,66,ESP,R32,104745,Rafael Nadal,5,ESP,no
20160222,2016-0533,Sao Paulo,Clay,105807,Pablo Carreno Busta,67,ESP,F,104655,Pablo Cuevas,27,URU,no
20160307,2016-M006,Indian Wells Masters,Hard,105807,Pablo Carreno Busta,52,ESP,R64,104792,Gael Monfils,16,FRA,no
20160321,2016-M007,Miami Masters,Hard,105807,Pablo Carreno Busta,53,ESP,R128,105357,John Millman,69,AUS,no
20160404,2016-0360,Marrakech,Clay,105807,Pablo Carreno Busta,52,ESP,QF,105643,Federico Delbonis,47,ARG,no
20160411,2016-0410,Monte Carlo Masters,Clay,105807,Pablo Carreno Busta,51,ESP,R32,104542,Jo Wilfried Tsonga,9,FRA,no
20160418,2016-0425,Barcelona,Clay,105807,Pablo Carreno Busta,49,ESP,R32,104259,Philipp Kohlschreiber,27,GER,no
20160425,2016-7290,Estoril,Clay,105807,Pablo Carreno Busta,50,ESP,F,104597,Nicolas Almagro,71,ESP,no
20160502,2016-M021,Madrid Masters,Clay,105807,Pablo Carreno Busta,46,ESP,R32,104468,Gilles Simon,18,FRA,no
20160516,2016-0322,Geneva,Clay,105807,Pablo Carreno Busta,43,ESP,QF,104527,Stanislas Wawrinka,4,SUI,no
20160523,2016-520,Roland Garros,Clay,105807,Pablo Carreno Busta,43,ESP,R64,105379,Aljaz Bedene,66,GBR,no
20160620,2016-0741,Nottingham,Grass,105807,Pablo Carreno Busta,45,ESP,R32,104022,Mikhail Youzhny,73,RUS,no
20160627,2016-540,Wimbledon,Grass,105807,Pablo Carreno Busta,46,ESP,R128,105683,Milos Raonic,7,CAN,no
20160718,2016-0439,Umag,Clay,105807,Pablo Carreno Busta,56,ESP,QF,105671,Gastao Elias,72,POR,no
20160808,2016-7480,Los Cabos,Hard,105807,Pablo Carreno Busta,55,ESP,SF,103852,Feliciano Lopez,18,ESP,no
20160815,2016-M024,Cincinnati Masters,Hard,105807,Pablo Carreno Busta,48,ESP,R64,104792,Gael Monfils,11,FRA,no
20160829,2016-560,Us Open,Hard,105807,Pablo Carreno Busta,39,ESP,R32,106233,Dominic Thiem,10,AUT,no
20160926,2016-7581,Chengdu,Hard,105807,Pablo Carreno Busta,39,ESP,R32,104571,Marcos Baghdatis,36,CYP,no
20161003,2016-M015,Beijing,Hard,105807,Pablo Carreno Busta,38,ESP,QF,105683,Milos Raonic,6,CAN,no
20161010,2016-5014,Shanghai Masters,Hard,105807,Pablo Carreno Busta,35,ESP,R64,104468,Gilles Simon,32,FRA,no
20161024,2016-0328,Basel,Hard,105807,Pablo Carreno Busta,32,ESP,R16,105227,Marin Cilic,12,CRO,no
20161031,2016-0352,Paris Masters,Hard,105807,Pablo Carreno Busta,31,ESP,R32,105683,Milos Raonic,5,CAN,no
20160111,2016-M001,Sydney,Hard,104655,Pablo Cuevas,41,URU,R16,105777,Grigor Dimitrov,28,BUL,no
20160118,2016-580,Australian Open,Hard,104655,Pablo Cuevas,41,URU,R64,106401,Nick Kyrgios,30,AUS,no
20160208,2016-0506,Buenos Aires,Clay,104655,Pablo Cuevas,35,URU,QF,103970,David Ferrer,6,ESP,no
20160307,2016-M006,Indian Wells Masters,Hard,104655,Pablo Cuevas,25,URU,R64,105550,Guido Pella,40,ARG,no
20160321,2016-M007,Miami Masters,Hard,104655,Pablo Cuevas,25,URU,R32,104792,Gael Monfils,16,FRA,no
20160411,2016-0410,Monte Carlo Masters,Clay,104655,Pablo Cuevas,25,URU,R32,105683,Milos Raonic,12,CAN,no
20160418,2016-0425,Barcelona,Clay,104655,Pablo Cuevas,25,URU,R16,105332,Benoit Paire,22,FRA,no
20160502,2016-M021,Madrid Masters,Clay,104655,Pablo Cuevas,27,URU,R16,106401,Nick Kyrgios,21,AUS,no
20160509,2016-M009,Rome Masters,Clay,104655,Pablo Cuevas,25,URU,R64,103917,Nicolas Mahut,48,FRA,no
20160523,2016-520,Roland Garros,Clay,104655,Pablo Cuevas,27,URU,R32,104607,Tomas Berdych,8,CZE,no
20160620,2016-0741,Nottingham,Grass,104655,Pablo Cuevas,25,URU,F,105449,Steve Johnson,38,USA,no
20160627,2016-540,Wimbledon,Grass,104655,Pablo Cuevas,24,URU,R128,105723,Andrey Kuznetsov,42,RUS,no
20160711,2016-0414,Hamburg,Clay,104655,Pablo Cuevas,24,URU,F,105373,Martin Klizan,47,SVK,no
20160718,2016-0439,Umag,Clay,104655,Pablo Cuevas,20,URU,R16,105671,Gastao Elias,72,POR,no
20160808,2016-O16,Olympics,Hard,104655,Pablo Cuevas,21,URU,R32,105064,Thomaz Bellucci,54,BRA,no
20160815,2016-M024,Cincinnati Masters,Hard,104655,Pablo Cuevas,19,URU,R32,104745,Rafael Nadal,5,ESP,no
20160822,2016-6242,Winston-Salem,Hard,104655,Pablo Cuevas,20,URU,R16,105807,Pablo Carreno Busta,49,ESP,no
20160829,2016-560,Us Open,Hard,104655,Pablo Cuevas,20,URU,R64,104597,Nicolas Almagro,48,ESP,no
20161003,2016-M015,Beijing,Hard,104655,Pablo Cuevas,19,URU,R32,103970,David Ferrer,13,ESP,no
20161010,2016-5014,Shanghai Masters,Hard,104655,Pablo Cuevas,22,URU,R64,105842,Di Wu,182,CHN,no
20161017,2016-7485,Antwerp,Hard,104655,Pablo Cuevas,22,URU,QF,106043,Diego Sebastian Schwartzman,77,ARG,no
20161024,2016-0337,Vienna,Hard,104655,Pablo Cuevas,21,URU,R32,105311,Joao Sousa,34,POR,no
20161031,2016-0352,Paris Masters,Hard,104655,Pablo Cuevas,22,URU,R16,105683,Milos Raonic,5,CAN,no
20160104,2016-0451,Doha,Hard,103893,Paolo Lorenzi,68,ITA,R32,104665,Pablo Andujar,64,ESP,no
20160118,2016-580,Australian Open,Hard,103893,Paolo Lorenzi,57,ITA,R128,105777,Grigor Dimitrov,28,BUL,no
20160201,2016-7161,Quito,Clay,103893,Paolo Lorenzi,59,ITA,SF,105064,Thomaz Bellucci,35,BRA,no
20160208,2016-0506,Buenos Aires,Clay,103893,Paolo Lorenzi,52,ITA,QF,104745,Rafael Nadal,5,ESP,no
20160215,2016-M052,Rio de Janeiro,Clay,103893,Paolo Lorenzi,50,ITA,R16,105643,Federico Delbonis,46,ARG,no
20160222,2016-0533,Sao Paulo,Clay,103893,Paolo Lorenzi,52,ITA,R32,105641,Blaz Rola,160,SLO,no
20160404,2016-0717,Houston,Clay,103893,Paolo Lorenzi,53,ITA,R32,126205,Tommy Paul,200,USA,no
20160411,2016-0410,Monte Carlo Masters,Clay,103893,Paolo Lorenzi,53,ITA,R32,104792,Gael Monfils,16,FRA,no
20160418,2016-0773,Bucharest,Clay,103893,Paolo Lorenzi,52,ITA,QF,106298,Lucas Pouille,72,FRA,no
20160425,2016-7290,Estoril,Clay,103893,Paolo Lorenzi,52,ITA,R16,104919,Leonardo Mayer,46,ARG,no
20160509,2016-M009,Rome Masters,Clay,103893,Paolo Lorenzi,53,ITA,R64,105138,Roberto Bautista Agut,17,ESP,no
20160523,2016-520,Roland Garros,Clay,103893,Paolo Lorenzi,54,ITA,R128,104122,Carlos Berlocq,126,ARG,no
20160613,2016-0500,Halle,Grass,103893,Paolo Lorenzi,48,ITA,R32,104559,Teymuraz Gabashvili,95,RUS,no
20160620,2016-0741,Nottingham,Grass,103893,Paolo Lorenzi,48,ITA,R32,105173,Adrian Mannarino,54,FRA,no
20160627,2016-540,Wimbledon,Grass,103893,Paolo Lorenzi,49,ITA,R128,105041,Lukas Lacko,123,SVK,no
20160808,2016-O16,Olympics,Hard,103893,Paolo Lorenzi,41,ITA,R32,105138,Roberto Bautista Agut,17,ESP,no
20160822,2016-6242,Winston-Salem,Hard,103893,Paolo Lorenzi,39,ITA,R32,106216,Bjorn Fratangelo,116,USA,no
20160829,2016-560,Us Open,Hard,103893,Paolo Lorenzi,40,ITA,R32,104918,Andy Murray,2,GBR,no
20160926,2016-7581,Chengdu,Hard,103893,Paolo Lorenzi,35,ITA,R16,106043,Diego Sebastian Schwartzman,70,ARG,no
20160919,2016-0568,St.Petersburg,Hard,103893,Paolo Lorenzi,35,ITA,QF,104607,Tomas Berdych,9,CZE,no
20161003,2016-M015,Beijing,Hard,103893,Paolo Lorenzi,39,ITA,R32,104745,Rafael Nadal,4,ESP,no
20161010,2016-5014,Shanghai Masters,Hard,103893,Paolo Lorenzi,37,ITA,R32,105683,Milos Raonic,6,CAN,no
20161017,2016-M014,Moscow,Hard,103893,Paolo Lorenzi,38,ITA,R16,104926,Fabio Fognini,50,ITA,no
20161024,2016-0328,Basel,Hard,103893,Paolo Lorenzi,38,ITA,R16,105453,Kei Nishikori,5,JPN,no
20161031,2016-0352,Paris Masters,Hard,103893,Paolo Lorenzi,39,ITA,R32,104655,Pablo Cuevas,22,URU,no
20160111,2016-0301,Auckland,Hard,104259,Philipp Kohlschreiber,34,GER,R16,104542,Jo Wilfried Tsonga,10,FRA,no
20160118,2016-580,Australian Open,Hard,104259,Philipp Kohlschreiber,34,GER,R128,105453,Kei Nishikori,7,JPN,no
20160201,2016-7434,Sofia,Hard,104259,Philipp Kohlschreiber,34,GER,QF,104678,Viktor Troicki,25,SRB,no
20160208,2016-0407,Rotterdam,Hard,104259,Philipp Kohlschreiber,32,GER,SF,104792,Gael Monfils,18,FRA,no
20160222,2016-0495,Dubai,Hard,104259,Philipp Kohlschreiber,28,GER,QF,104527,Stanislas Wawrinka,4,SUI,no
20160307,2016-M006,Indian Wells Masters,Hard,104259,Philipp Kohlschreiber,30,GER,R32,104925,Novak Djokovic,1,SRB,no
